DISTRICT,DN_00,DN_01,DN_02,DN_03,DN_04,DN_05,DN_06,DN_07,DN_08,DN_09,DN_10,DN_11,DN_12,DN_13,DN_14,DN_15,DN_16,DN_17,DN_18,DN_19,DN_20,DN_21,DN_22,DN_23,DN_24,DN_25,DN_26,DN_27,DN_28,DN_29,DN_30,DN_31,DN_32,DN_33,DN_34,DN_35,DN_36,DN_37,DN_38,DN_39,DN_40,DN_41,DN_42,DN_43,DN_44,DN_45,DN_46,DN_47,DN_48,DN_49,DN_50,DN_51,DN_52,DN_53,DN_54,DN_55,DN_56,DN_57,DN_58,DN_59,DN_60,DN_61,DN_62,DN_63,mean,sum,Water,Evergreen Needleleaf forest,Evergreen Broadleaf forest,Deciduous Needleleaf forest,Deciduous Broadleaf forest,Mixed forest,Closed shrublands,Open shrublands,Woody savannas,Savannas,Grasslands,Permanent wetlands,Croplands,Urban and built-up,Cropland/Natural vegetation mosaic,Snow and ice,Barren or sparsely vegetated
Nainital,2233.842586,0,0,0.782895459,257.5596848,489.2227889,263.6555596,180.9134564,106.7351022,69.77066762,52.19520232,62.40348311,56.77842612,33.34115661,23.86276674,25.80992298,23.42570163,15.74372606,18.49062746,19.3663437,10.09063834,13.04068721,14.78826957,7.830286107,11.20036584,6.982529521,10.31573834,8.696460117,5.263031768,4.301960915,11.28153075,7.177951343,5.789626111,6.10768001,6.109749703,4.894945261,8.049641601,2.19104804,2.346618804,3.920931987,2.671745717,3.141116495,3.60156085,2.245627549,2.823972151,2.19262275,2.819484044,2.19175897,4.393904693,1.487073823,2.975519333,1.574418823,0.704267024,0,2.269914897,2.347808999,3.679027166,1.565478367,0.869536475,2.191570813,3.139778936,2.97423305,3.600632215,0.70443653,40268.8447,19188595781,0.259528276,0,1.938189422,0,6.753542883,2680,37.1,3.542419669,584,1.114824933,19.1,2.862553794,448,16.6,336,0,0
Nalanda,1618.785038,0,0,0,29.94436103,217.171683,128.1887258,77.17476842,65.2454771,40.99357772,25.32052179,10.71028107,16.39951163,15.43393257,6.735717149,8.692842522,4.542644628,7.725143869,3.084394799,3.902415815,3.3370557,4.786561437,4.62373673,5.192693464,2.442940513,0,1.542786157,3.254804312,2.190224303,3.976526853,2.271513001,2.351480562,2.272642146,0.810777881,3.34483429,1.623991111,1.540641821,2.190318794,1.540678122,0.900984609,1.540633658,0,1.540633658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24136.44284,6252006566,0,0,0,0,0.408402646,2.356899317,0,0.449909941,3.359996181,0,0.23456516,0,2270,52.7,0,0,0
Nalbari,553.005352,0,0,0,62.57743833,176.1356415,143.5040201,52.58754029,6.019869518,7.802614771,4.494329825,2.416922097,3.129745271,1.524845294,0.802612863,2.969548444,3.941155002,2.247374176,0.802612863,1.524912091,0.722249622,0.722249622,2.496904514,1.444598455,0,0.802554697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25478.05268,2945714500,16.8,0,0.463661177,0,0.232131488,1.730952153,1.318927413,25.5,27.6,0.123947617,17.5,11,740,3.635813024,181,0,4.556523941
Nalgonda,475.9995197,0,0,0,223.9052835,1941.633064,2898.808072,2622.712092,1709.988258,1188.669502,678.9770525,520.1253834,368.3535348,298.8705434,175.7343417,146.7249035,98.68146672,93.70243042,67.22267773,68.93548201,62.12703183,46.10442468,40.26196278,35.00377119,35.8287316,24.88121813,28.1585323,21.98374128,21.08207289,15.16216991,18.92102256,15.31960523,13.28976231,11.29323682,7.44979641,5.642282858,5.521677545,6.761353057,11.6320937,5.732057181,7.395634762,2.493379431,1.540101155,5.924718791,4.103211583,4.791405217,4.016321752,2.3967749,4.971146795,4.104736878,5.059495615,4.968835789,1.623566769,3.3315017,4.705727078,1.53907084,1.626463424,3.847021831,3.249315153,2.395816119,0,1.711299231,2.576416725,0,78880.08174,1.17E+11,105,0.36187293,1.941314924,0,0.482179336,18.1,36.3,31.4,50.7,1.944261488,27.5,22.4,11600,111,2050,0,19.6
Namakkal,23.93758849,0,0,0,180.2420235,258.9881348,132.7924582,124.9732489,156.5536918,229.8443834,333.9965919,294.6413343,319.2566153,255.2933923,199.5266892,130.5047128,95.80506269,76.8800693,72.9653477,59.54188269,56.87587438,55.6757512,37.80489175,31.88555557,29.9537808,34.63234973,22.55139224,22.1740807,10.0561831,11.67440986,11.87443436,11.99245628,7.255690495,9.371126141,2.802750888,6.304060797,11.33434047,6.577737749,6.82998792,2.728023037,2.361904717,5.700194479,4.624399261,4.034381941,6.650239098,1.586335667,2.159822205,5.291231989,3.05021389,3.508213783,1.666880725,7.190914441,2.631424015,2.543343082,4.209025008,4.785801093,2.510585074,1.764432646,2.876595367,0.74854566,0,0.19651578,0,0,126001.6246,44041850868,0,0,50.7,0,9.012680675,81.9,0.879147229,0,240,0.876566358,2.763739049,0,1230,39.2,1750,0,0
Nanded,1602.768746,0,0,0.758620872,3099.839414,3239.569805,1239.512003,542.3431546,244.8881308,133.0518141,109.99106,56.68889478,51.11051105,35.90115899,22.19042156,19.11739512,16.0948507,12.12980536,11.00689476,9.820117644,8.081009469,3.97833883,8.951921849,4.985372957,4.070090947,5.820250236,4.647813003,6.035957082,4.149308852,2.029877601,3.394637818,7.107888662,4.744009891,3.311322671,2.368107624,1.694653181,1.522076528,0,1.6069889,3.3827675,1.607191383,0.760981597,0.761244636,3.1292361,2.283584247,1.785435547,0.761357681,0.760945113,4.237840006,4.153177518,3.30737045,0,1.607072009,2.452796222,0.760981597,3.974766772,1.691571509,2.452812205,2.368090071,2.368000622,4.914515233,5.497041011,14.64931483,0.845618379,47127.95099,53131127868,4.528208497,0,0.226002623,0,2.964046397,156,2.992883956,0.276744985,153,1.960027235,0.200225558,3.220111946,9190,189,891,0,1.667284862
Nandurbar,2290.360038,0,0,1.711340832,834.2852226,1055.324617,690.6919276,363.5507387,176.8432962,129.4258389,72.31599853,62.61906855,53.49258999,37.60828617,18.61071958,15.32809558,17.06647939,9.590794459,5.849787437,5.595895228,4.577772509,2.41577849,5.41053402,4.681085703,4.180779322,3.918248175,1.58489412,1.501138204,1.758573711,4.178258336,2.33318903,0.833940723,1.58271634,1.584708245,1.500383988,2.426870789,1.500257733,0.833988208,0.750672571,0,1.501178713,0,0,1.584586776,0.75054665,0.833895713,0,1.501178757,0,0.833988208,0.750632106,0,0,1.584620314,0,0.834035674,1.584487373,0.833988208,0,0,0.926653564,0,0,0,36864.71162,23505441926,1.236620602,0,1.301646292,0,6.697758441,89.5,21.1,5.605580295,625,15.2,3.005787864,4.417189904,2700,93.6,2330,0,4.317183186
Narayanpur,4230.735472,0,0,0,0.758620872,14.30641037,7.079721522,4.804038437,4.223659993,1.517241744,4.054936565,2.359914337,1.601409981,0.842826551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,646.6481065,294799677.5,0,0,7.623566093,0,1270,461,0.332033828,0.646031548,2430,23.3,0,0.168532966,14.9,1.273572092,63,0,0
Narmada,821.3148254,0,0,3.874407991,846.8398179,575.4043832,307.1538629,114.7321007,60.67866449,33.25956613,18.30650713,3.98985572,5.745246314,4.923028903,5.578727713,2.493386369,4.073262583,1.579641196,3.251374179,3.075444396,0.831129648,0.74805808,1.496033367,1.579321117,0,0.831175645,1.496157557,0.74805808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34607.32191,10572646773,75.5,0,0.301562481,0,19,160,15.5,2.276063852,423,14,4.129672066,18.2,1470,15.2,603,0,6.772598801
Narsimhapur,2679.560064,0,0,0,117.8191708,491.7779345,473.567057,459.8145233,329.4325619,215.6977129,117.8921018,57.2983062,38.3332621,31.37956797,17.08663884,7.753901531,10.89633183,7.011512516,12.79603225,11.23576599,5.700658929,6.846933841,3.144246066,6.26798026,4.537532303,3.968582005,4.620308321,1.567494492,3.134684663,1.567352231,1.741810352,2.310044844,0.825114902,0.825064141,2.30985922,3.135152259,1.567289157,0.742557727,0.742422946,0,0,0,0.916628018,1.567245801,0,1.659007607,0.824914385,0,0,0.824914385,1.649930432,0,0,0.742422946,0.742422946,0,0,0,0,0,0,0,0,0,34233.89209,19210657724,0,0,0,0,37.7,186,0.192209952,0.333758442,1180,0.366197881,2.001669645,0,3530,42.2,169,0,0
Nashik,2477.381917,0,0,14.35648888,3632.587257,3279.66179,1902.711928,1099.716774,750.511739,448.9772574,279.359002,213.5433777,167.1893052,125.5360728,113.9801952,91.72893652,82.22324345,58.17093144,57.56558052,56.73023601,57.97181117,36.02663568,38.39592007,27.43376412,34.08113768,25.11439897,15.67266831,12.70479054,20.78563363,13.72750995,16.34068435,13.04662815,15.96769623,15.31450127,16.69453779,12.20335217,13.63311935,11.53934394,9.686647687,7.061408965,7.820448019,6.90016587,11.46183576,8.336615148,4.704770039,13.88289528,11.01161223,7.326416565,4.625714197,8.167524665,7.328228731,6.308565186,4.213166157,6.565453759,7.905180078,4.712639884,16.92691552,7.06960822,7.998713587,7.324626093,14.3025201,12.11680424,21.57936503,83.66687049,62075.45481,1.03E+11,44.1,0,0.606127241,0,11.7,98,30.6,4.821037575,931,95.3,10.3,6.192505724,11700,232,2330,0,29.3
Navsari,41.39772155,0,0,1.506776933,325.4515222,402.8356727,433.8928921,271.3063243,181.8796495,111.536603,107.5055975,77.50304221,51.59089621,41.24971527,22.67425434,17.78704419,8.719084549,17.43951333,9.45537608,7.030206181,10.22159914,8.137123549,8.034628365,5.783813896,4.604877176,6.948290864,6.443962759,4.193792198,0.836285353,1.589244768,2.427161748,2.518572786,4.017448839,1.682927647,2.258091765,0,0.75269874,0.752778114,1.589063467,0.83623876,1.5889772,0,2.42540422,1.505229768,0.836420127,0,2.341801907,0.752778114,1.505437181,0,1.681904688,1.765581992,0,1.672570705,2.341852926,0,1.672663867,0,0,1.50539748,0,0,0,0,73627.46675,17622157561,55.7,0,1.53461062,0,2.658451779,59.5,6.151095355,22.6,134,26.7,58.5,4.089487547,1370,45,437,0.187675433,7.336213442
Nawada,2292.696359,0,0,0,4.551786937,88.26006993,34.40733709,11.71135671,9.274195757,10.81910606,3.088375642,6.826778417,5.698281029,6.267626519,0.731642423,0.812829059,1.634785821,3.901887096,0.731595595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4747.161363,1303426178,0.235391178,0,0,0,81.3,84.3,2.372046832,1.315850164,293,0.226337671,3.752799049,2.100128898,1830,29.8,157,0,0
Nayagarh,2927.466403,0,0,0,265.8477508,383.0982756,135.7995127,82.08440646,41.02812688,17.338329,4.464103556,4.708104366,4.390386364,3.951388131,3.951426278,0.840658913,0.84079096,2.447517116,2.615515332,3.194754812,0,0,2.438083298,1.513343145,0.756633366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12941.30104,5390396985,0.233779346,0,9.231258258,0,167,244,0.457446818,23.3,1840,13.5,25.9,10.7,268,3.381093495,1270,0,9.214265734
Neemuch,2585.929396,0,0,0,60.75669669,527.6248788,446.6921321,205.2814586,116.391835,50.85648138,28.11781648,24.0903137,17.79409537,6.116121851,7.997563053,7.754417606,4.618334237,5.381274041,4.566200921,3.506450153,4.646670946,4.175499281,1.629819756,2.282111218,0.814909878,2.011568505,2.218813247,3.188462771,3.194060607,2.364392329,2.281497986,0,1.721749561,0.815596738,2.282405985,0,0.734180335,0,1.225232037,1.549882266,2.365292448,1.137388514,0.734083137,0.734037064,0,0.906101631,0.815491468,0.815559765,0.815491468,0.815701931,1.470328122,0.734083137,1.722037409,0,0.085290077,2.283573585,0.733990983,1.537505054,0.734083137,0.730483306,0.815596738,0.734037064,0,0,25687.98723,11809082938,61.8,0,0,0,2.210408645,2.752690956,5.371898937,295,350,0,382,1.339746587,2720,14.7,321,0,3.586246916
New Delhi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.50073911,551059.7062,2425546564,0,0,0,0,0,0,0.14101985,0,0,0,0,0,0.635067201,37.7,0,0,0
Nicobar,1611.57737,0,0,0,31.1938195,15.52510479,13.20116085,14.34090177,9.402828779,4.176713824,0.794581708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2912.436081,502752951.1,99.6,0.374299839,1230,0.695424178,0.403166832,17.9,0,0,4.116979316,0,2.631591391,241,5.819983307,0.882904083,88.9,0.112487556,3.827190924
Nizamabad,236.8709165,0,0,0,352.6102169,1073.435733,1046.054081,783.1589422,656.5181005,596.652208,570.2707422,527.9979741,474.2869792,337.639422,259.5840154,213.1575397,167.6203605,99.44389152,80.2580966,57.71347525,55.69129997,29.46392068,40.58302761,23.00219097,19.02797335,15.62502062,20.16694042,10.27106444,15.18698107,7.043024263,8.833892767,11.96190344,2.292530405,7.377503273,4.749252513,6.193165289,5.781167998,6.541102063,4.667040967,2.552913522,2.376256913,6.361567835,3.308501338,2.459088211,6.540230806,2.469833009,4.931007462,3.138839859,3.226033776,4.251595094,3.306447316,4.164633659,4.249552004,1.61251098,1.79213001,6.448142953,2.374740479,1.52660228,1.696143616,1.526527327,4.6642905,5.776457477,2.374653313,0,90658.80929,76046043067,122,0,0.357551396,0,7.760536747,357,6.667765753,1.192294787,352,5.401140096,2.64943039,12.4,5970,74.4,995,0,2.197301847
North,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136642776,0,0,0,0,0,0,0,0.019349278,0,0.493514923,0,0,0.026579248,0,0,0,0,0,0.64624194,0.367334284,0.525608199,0,0,0,0,0,0.229887476,0.707500371,0.707446688,0.851509623,0,0,1.284085876,0.739363761,0.707500371,2.359549012,1.852967054,57.41945527,539294.9648,4262758707,0,0,0,0,0,0,0.061170118,0,0.002845912,0,0.821115319,0,6.614310608,61.6,0,0,0
North,4118.533605,0,0,0,60.1658418,43.3777886,24.88099856,8.263327112,4.449504434,1.430148076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1475.582765,713148959.5,9.239828044,337,4.442342328,0.415317007,1.622092122,945,0.2378905,36.8,39.4,2.400433672,2030,1.043448048,1.050071643,0,0.882583257,807,40.8
North & Middle Andaman,2990.796618,0,0,0.970535947,265.0361757,41.69089736,29.10128275,15.12344119,5.766188042,7.317432191,3.308998271,3.396136509,2.53503649,0.870802705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5113.805977,1776157334,104,1.850699939,2640,1.946544788,5.453927571,38.6,0.40675801,0.231973699,64.5,3.050149075,1.000332616,340,7.759433101,0,161,0.447024278,0.094550569
North 24 Parganas,2546.19002,0,0,0,31.99042504,360.7230073,551.6274072,500.9447181,397.3495302,206.6131311,158.7288615,92.92455601,85.06934502,49.88194569,44.53022869,42.58640709,37.69983804,25.05791487,16.08034734,23.48873521,17.84093447,19.86227855,12.15415246,9.797861397,16.52938911,14.70708697,12.190537,11.42118102,10.4094544,12.1172958,14.05582179,4.314489544,12.00086992,9.2073028,9.513432041,13.65270467,7.195938785,9.438968174,9.167828104,11.33624666,9.416253266,7.93871177,4.867907105,5.459342705,5.168019947,5.473838159,5.624930771,9.334849256,5.537031476,5.45260183,3.314021128,5.295233404,7.288028695,5.535962409,5.535967426,4.544455752,10.91137323,8.156198056,9.968762782,14.22655095,20.36798324,23.97140819,48.13848085,161.6083942,80342.79105,50681052089,138,0.440362864,0.591771123,0,0.642168491,30.4,13,2.521798471,19.9,1.424295439,17.6,1880,3300,178,141,2.232368951,83.5
North East,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006643837,0,0.520910834,0,0,0.600645208,0.01472626,0,0.677206093,0,0.35331588,0,0,1.350313524,0,0,0.786111523,0.086594098,0,0.061067748,0.340029074,0,0,0,1.404943811,0,0,0.683608291,0,0.281112333,0.642175691,0.707613636,0.786237373,0.13644855,1.021709808,0.786296963,0,1.134649318,50.13729915,525058.6902,3756290460,0,0,0,0,0,0,0,0,0,0,0,0,3.286262536,59.2,0,0,0
North Goa,145.1698913,0,0,0.775889314,99.47568228,103.0572143,147.1020076,78.24979027,68.60161073,63.56710711,57.37818274,42.80274085,46.24585105,49.54418784,51.71803366,43.95029391,42.62499642,35.35283172,42.09646651,33.42941563,42.34951867,51.99359422,44.43660369,27.02736439,25.95004248,17.62079281,14.33418083,22.06459215,25.37760412,16.11642081,12.86709724,13.88113911,15.09116767,10.55933376,10.36848561,7.523487471,8.40584834,11.84344815,5.350960623,8.508823702,12.49448723,6.380483528,5.777568414,8.251565119,8.017998654,5.591685074,6.916843085,9.245657632,6.551370839,8.552566199,3.994236105,4.109688059,9.87978569,5.010515064,10.24055132,3.276137977,4.914795848,2.969286346,4.133063668,1.638415969,3.116355683,5.575374237,0.86237,0,152713.6239,26789709012,12.3,0,176,0.028894392,8.384262241,32.7,10.5,1.777767757,953,70.2,10.1,43.6,110,4.67188424,246,0.239516768,2.488817733
North Tripura,1169.006679,0,0,0,175.9078482,271.5485055,138.3597504,107.833711,47.7638536,30.24847822,21.6843689,12.83729996,9.891948714,11.9295352,5.474855492,5.008532166,7.031987454,4.207091822,3.021579181,4.654903081,1.070212375,2.285389426,4.000068403,1.510077531,2.939089315,2.37619339,1.46935611,1.550734244,0,1.550637314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26024.70584,5858312023,0,0,440,0,1.250781368,111,0,0,1300,2.278527829,0.190425868,0.826223516,94.4,1.514261277,98.2,0,0
North West,0,0,0,0,0,0,0,0,0,0,0.045891999,0.176357954,0.163001392,0.679444646,0.679838398,0.150734571,0.546677631,0,2.341163308,1.435711971,0,0,1.445507837,0.077694655,1.414786008,2.996181546,5.077293436,4.78442616,5.694813363,5.851942244,4.415709862,8.221090848,5.980826358,6.392121392,4.296008271,5.478736862,5.726520648,2.358155416,2.921567488,4.708269524,3.8331527,5.663884308,5.439533727,3.858619135,4.13751078,5.924261376,0.888942172,3.616372327,4.399740717,5.188172598,4.714425431,1.571980853,8.848753888,3.615497857,5.982705721,4.076429672,5.435428983,6.732918286,3.95429689,8.853059746,20.60549035,20.51390443,37.91559192,183.2502187,469034.8733,23794255001,0,0,0,0,0.227219441,0,1.008277376,0.47254601,0.183315331,0,4.575056837,0,237,183,16.2,0,0
Nuapada,3585.446133,0,0,0,41.52506941,97.72943732,53.23137971,18.7701097,12.47265826,17.61348582,5.552618984,3.944959891,2.426108818,4.699946905,2.435404944,3.86336511,0,0.755840566,1.679736041,0.755921821,3.191335794,0,0,1.511723865,1.595624896,1.77305471,0,0.755840566,1.595708587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4701.875482,1948760978,0.22334441,0,0,0,23.9,407,2.335679351,0,1440,0.746416328,0.18679106,1.525832745,1830,2.476486672,158,0,0
Osmanabad,450.4778566,0,0,0,1397.457904,2562.196089,1601.070101,702.7019535,295.7836079,188.7565361,102.6857434,61.22355303,44.56693558,26.48843343,23.53747447,14.05706032,14.59325838,9.37651705,4.762327648,11.66593765,7.487765948,2.381165974,4.947596714,5.716523999,5.867336815,1.532954689,0.76548564,1.532283636,1.530794391,4.083871363,2.296919013,1.61572098,2.296845642,1.700921162,0,0,1.615952208,0.850381494,0.765343345,0.765451046,1.795376182,0,0.765343345,1.615838563,0,0.765377982,0,0.850460581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52832.13668,42298189921,18.3,0,0,0,0,0.453997353,17.5,4.002311712,0,0.196971155,0,5.019260599,7300,192,20.7,0,11.4
Pakur,1562.200624,0,0,0.814377779,6.313198191,95.18966689,52.18143833,27.75331924,16.87587356,10.92572589,4.734305152,7.087030724,4.000625225,4.651840358,3.013916695,4.162768312,2.280761198,2.280750322,1.547421193,0.814538153,2.452515148,2.280562532,0.814538153,1.466070785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9235.255776,1849939146,0,0,0,0,14.9,30.6,0.416604379,0.642942113,268,0.235076287,1.113523381,0,1270,3.447864052,223,0,0
Palakkad,1126.65134,0,0,0,298.034026,324.9717962,315.7539365,396.3470774,447.3142078,423.039486,381.6107181,239.8319802,140.2947282,95.38848666,68.80171961,46.52768695,37.30398406,21.05941266,10.98144185,15.55053997,9.332804251,7.292205666,5.886822832,5.008007004,3.621661188,7.926890463,8.259120438,3.338608002,4.314863191,0,1.581651009,0,1.669400622,1.669496423,3.250843875,3.338752236,2.557743691,0.790815182,2.547863282,0,0.790815182,1.669359331,0.878564795,0,0.790815182,3.163090772,2.645478083,1.757319908,0,0.790794536,1.669387245,0,2.372211237,0.878589092,2.460225445,0.878660596,1.669387245,0.790750872,2.73351109,0,0,0,0,0,66439.95496,30544399846,10.8,0,989,0,5.066169403,132,0.214715461,0,1100,8.82964979,0.072028125,37.6,949,27.6,1220,0,0
Palamu,3872.706532,0,0,0,101.9330249,182.4199625,90.98744356,40.38848403,28.09643194,16.8867471,11.77612678,10.21816536,3.106735348,6.099544232,2.380953695,3.270665404,7.496425254,1.472877018,1.833998009,3.369561921,3.197008471,2.984133797,0,0.818108301,2.453598975,3.924419406,0.81826501,1.645595771,3.109311246,0.818368471,0.736438509,1.645461521,0,0,0.736483816,0.736393201,1.554599997,1.63647684,0,0,0.736483816,2.372963494,0,0,1.47283171,0,1.47283171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8582.293801,4175030148,0,0,0,0,115,25.2,0.41859524,20.2,1250,0.096930842,15.4,0,2910,17.4,61.9,0,2.60140376
Pali,6806.672781,0,0,0,935.2232311,2269.961266,971.6706833,452.7585359,245.8327353,160.6815895,89.30880609,57.31011316,45.35523553,33.86076562,30.69324827,14.70155199,30.96230283,18.3156764,15.42835288,14.1297522,9.377392839,13.76161002,7.222996458,6.422980485,9.368040357,8.054168296,3.160167043,6.149650081,5.406764344,7.579639276,0.726490898,7.574590222,2.336128717,6.042366091,3.152647856,3.799726371,5.109167287,2.255820425,1.704067061,3.711033202,3.154518265,5.246705683,0.723419965,3.700690183,0.723370685,1.5333451,2.429074646,1.812597071,1.536085862,3.796185138,2.348299776,2.989886606,1.752038218,0,0.806937188,1.525689125,0.726442559,1.703881221,2.259526324,2.985963583,0,1.703824443,2.340495141,3.793008445,27304.69754,37600373294,0.640315036,0,0,0,2.542487437,42.3,0.649317284,99.5,88.2,0,166,1.578555216,11800,33.2,70.4,0,3.384679208
Palwal,5.602956393,0,0,0,0,18.87827001,67.95035181,137.9864536,140.2351829,167.679979,119.7251215,84.32270573,91.40552595,86.50145492,61.06256897,50.2783287,30.69748869,28.39453039,18.13983255,18.57269058,22.15165972,14.95955508,9.26008024,10.07402268,12.30067599,11.79278316,8.221764522,8.078185188,4.883270187,7.596893469,6.811762692,6.555951034,7.030517654,5.228136729,3.003517916,4.588629599,0.713173983,2.975527008,3.894098064,1.622143758,5.267385593,1.657078862,4.889224749,0.792473477,3.170709171,0.790133643,2.929229172,2.235945646,0,3.082086395,1.776657675,3.501551899,2.212735308,0.71160873,0.711556146,2.301560706,1.581291027,1.502217551,0.711661302,1.581294307,2.846329752,0,0,0,118541.2572,17842599925,0,0,0,0,0,0,0,0,0,0,0,0,1300,23.9,0,0,0
